,LAT,LON,YEAR_MONTH,T2M_mean,QV2M_mean,GWETROOT_mean,PRECTOT_sum,month,month_sin,month_cos,T2M_lag1,QV2M_lag1,GWET_lag1,PREC_lag1,T2M_lag2,QV2M_lag2,GWET_lag2,PREC_lag2,T2M_lag3,QV2M_lag3,GWET_lag3,PREC_lag3,T2M_t1,QV2M_t1,GWET_t1,PREC_t1,T2M_t2,QV2M_t2,GWET_t2,PREC_t2,T2M_t3,QV2M_t3,GWET_t3,PREC_t3
11,18.0,74.375,2025-04-01,31.203,8.248666666666667,0.5686666666666667,7.5,4,1.0,6.123233995736766e-17,28.779354838709676,6.075483870967742,0.5651612903225807,0.01,25.31357142857143,6.2682142857142855,0.575,0.0,21.554193548387094,8.132903225806452,0.6109677419354839,0.0,27.450322580645164,14.995483870967742,0.6561290322580645,311.53,25.141666666666666,17.728,0.8320000000000001,219.14,24.20451612903226,17.344516129032257,0.8719354838709678,207.4
12,18.0,75.0,2024-11-01,21.611666666666668,11.449666666666667,0.7303333333333334,2.2,11,-0.8660254037844386,0.5000000000000001,25.45935483870968,16.65096774193548,0.8099999999999999,85.81,25.156333333333333,16.885,0.8116666666666668,176.5,25.988709677419354,17.806774193548385,0.7793548387096775,207.82000000000002,22.411290322580644,11.105161290322581,0.6609677419354839,1.05,22.513548387096773,7.7545161290322575,0.6167741935483871,0.0,26.34642857142857,6.0582142857142856,0.595,0.0
13,18.0,75.0,2024-12-01,22.411290322580644,11.105161290322581,0.6609677419354839,1.05,12,-0.5000000000000004,0.8660254037844384,21.611666666666668,11.449666666666667,0.7303333333333334,2.2,25.45935483870968,16.65096774193548,0.8099999999999999,85.81,25.156333333333333,16.885,0.8116666666666668,176.5,22.513548387096773,7.7545161290322575,0.6167741935483871,0.0,26.34642857142857,6.0582142857142856,0.595,0.0,30.00483870967742,6.037096774193548,0.59,0.03
14,18.0,75.0,2025-01-01,22.513548387096773,7.7545161290322575,0.6167741935483871,0.0,1,0.0,1.0,22.411290322580644,11.105161290322581,0.6609677419354839,1.05,21.611666666666668,11.449666666666667,0.7303333333333334,2.2,25.45935483870968,16.65096774193548,0.8099999999999999,85.81,26.34642857142857,6.0582142857142856,0.595,0.0,30.00483870967742,6.037096774193548,0.59,0.03,32.81966666666667,7.7,0.59,3.7
15,18.0,75.0,2025-02-01,26.34642857142857,6.0582142857142856,0.595,0.0,2,0.49999999999999994,0.8660254037844387,22.513548387096773,7.7545161290322575,0.6167741935483871,0.0,22.411290322580644,11.105161290322581,0.6609677419354839,1.05,21.611666666666668,11.449666666666667,0.7303333333333334,2.2,30.00483870967742,6.037096774193548,0.59,0.03,32.81966666666667,7.7,0.59,3.7,29.136129032258065,14.688064516129032,0.6580645161290322,231.06
16,18.0,75.0,2025-03-01,30.00483870967742,6.037096774193548,0.59,0.03,3,0.8660254037844386,0.5000000000000001,26.34642857142857,6.0582142857142856,0.595,0.0,22.513548387096773,7.7545161290322575,0.6167741935483871,0.0,22.411290322580644,11.105161290322581,0.6609677419354839,1.05,32.81966666666667,7.7,0.59,3.7,29.136129032258065,14.688064516129032,0.6580645161290322,231.06,26.57633333333333,17.433666666666667,0.747,69.25
17,18.0,75.0,2025-04-01,32.81966666666667,7.7,0.59,3.7,4,1.0,6.123233995736766e-17,30.00483870967742,6.037096774193548,0.59,0.03,26.34642857142857,6.0582142857142856,0.595,0.0,22.513548387096773,7.7545161290322575,0.6167741935483871,0.0,29.136129032258065,14.688064516129032,0.6580645161290322,231.06,26.57633333333333,17.433666666666667,0.747,69.25,25.91774193548387,16.857096774193547,0.7009677419354838,60.35
18,18.0,75.625,2024-11-01,21.747666666666664,11.430333333333333,0.735,0.36,11,-0.8660254037844386,0.5000000000000001,25.613870967741935,16.77064516129032,0.8206451612903226,83.72999999999999,25.521,17.001333333333335,0.8153333333333334,207.02,26.359354838709677,17.831290322580646,0.7612903225806452,168.87,22.550967741935484,11.066451612903226,0.6625806451612903,1.47,22.585806451612903,7.670322580645161,0.6151612903225806,0.0,26.78107142857143,5.798214285714286,0.5946428571428571,0.0
19,18.0,75.625,2024-12-01,22.550967741935484,11.066451612903226,0.6625806451612903,1.47,12,-0.5000000000000004,0.8660254037844384,21.747666666666664,11.430333333333333,0.735,0.36,25.613870967741935,16.77064516129032,0.8206451612903226,83.72999999999999,25.521,17.001333333333335,0.8153333333333334,207.02,22.585806451612903,7.670322580645161,0.6151612903225806,0.0,26.78107142857143,5.798214285714286,0.5946428571428571,0.0,30.52064516129032,6.009354838709677,0.59,0.61
20,18.0,75.625,2025-01-01,22.585806451612903,7.670322580645161,0.6151612903225806,0.0,1,0.0,1.0,22.550967741935484,11.066451612903226,0.6625806451612903,1.47,21.747666666666664,11.430333333333333,0.735,0.36,25.613870967741935,16.77064516129032,0.8206451612903226,83.72999999999999,26.78107142857143,5.798214285714286,0.5946428571428571,0.0,30.52064516129032,6.009354838709677,0.59,0.61,33.458,7.571,0.59,6.12
21,18.0,75.625,2025-02-01,26.78107142857143,5.798214285714286,0.5946428571428571,0.0,2,0.49999999999999994,0.8660254037844387,22.585806451612903,7.670322580645161,0.6151612903225806,0.0,22.550967741935484,11.066451612903226,0.6625806451612903,1.47,21.747666666666664,11.430333333333333,0.735,0.36,30.52064516129032,6.009354838709677,0.59,0.61,33.458,7.571,0.59,6.12,29.958064516129035,14.359354838709677,0.6483870967741936,196.79999999999998
22,18.0,75.625,2025-03-01,30.52064516129032,6.009354838709677,0.59,0.61,3,0.8660254037844386,0.5000000000000001,26.78107142857143,5.798214285714286,0.5946428571428571,0.0,22.585806451612903,7.670322580645161,0.6151612903225806,0.0,22.550967741935484,11.066451612903226,0.6625806451612903,1.47,33.458,7.571,0.59,6.12,29.958064516129035,14.359354838709677,0.6483870967741936,196.79999999999998,27.229,17.243,0.7056666666666666,49.19
23,18.0,75.625,2025-04-01,33.458,7.571,0.59,6.12,4,1.0,6.123233995736766e-17,30.52064516129032,6.009354838709677,0.59,0.61,26.78107142857143,5.798214285714286,0.5946428571428571,0.0,22.585806451612903,7.670322580645161,0.6151612903225806,0.0,29.958064516129035,14.359354838709677,0.6483870967741936,196.79999999999998,27.229,17.243,0.7056666666666666,49.19,26.430967741935483,16.7041935483871,0.6738709677419356,81.8
24,18.0,76.25,2024-11-01,20.871,11.543333333333333,0.715,0.22,11,-0.8660254037844386,0.5000000000000001,24.83451612903226,16.96709677419355,0.8229032258064516,77.08,24.932333333333336,17.10233333333333,0.8353333333333333,256.77,25.865483870967743,17.860967741935486,0.7748387096774193,143.5,22.091290322580647,10.97225806451613,0.642258064516129,3.3,22.616129032258065,7.155161290322581,0.6061290322580645,0.0,26.474999999999998,5.5946428571428575,0.5917857142857142,0.0
